FID,LONGITUDE_bin,LONGITUDE_bound_min,LONGITUDE_bound_max,LATITUDE_bin,LATITUDE_bound_min,LATITUDE_bound_max,TIME_bin,TIME_bound_min,TIME_bound_max,DEPTH_bin,DEPTH_bound_min,DEPTH_bound_max,TEMP_n,TEMP_min,TEMP_max,TEMP_mean,TEMP_stddev,PSAL_n,PSAL_min,PSAL_max,PSAL_mean,PSAL_stddev,geom_bin
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d41,115.25,115.125,115.375,-32,-32.125,-31.875,2005-10-15T00:00:00Z,2005-10-01T00:00:00Z,2005-11-01T00:00:00Z,0,-5,5,203,18.3873,19.4217,18.8043,0.1829,201,35.6288,35.7755,35.7245,0.0338,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d40,115.5,115.375,115.625,-32,-32.125,-31.875,2005-10-15T00:00:00Z,2005-10-01T00:00:00Z,2005-11-01T00:00:00Z,0,-5,5,252,17.507,19.1088,18.1922,0.3818,252,35.5092,35.751,35.694,0.0513,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3f,115.75,115.625,115.875,-32,-32.125,-31.875,2005-10-15T00:00:00Z,2005-10-01T00:00:00Z,2005-11-01T00:00:00Z,0,-5,5,24,16.9027,18.011,17.0974,0.2485,24,35.3513,35.602,35.4172,0.0719,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3e,115,114.875,115.125,-31.75,-31.875,-31.625,2005-10-15T00:00:00Z,2005-10-01T00:00:00Z,2005-11-01T00:00:00Z,0,-5,5,2,18.2,18.29,18.245,0.0636,0,,,,,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3d,115.25,115.125,115.375,-31.75,-31.875,-31.625,2005-10-15T00:00:00Z,2005-10-01T00:00:00Z,2005-11-01T00:00:00Z,0,-5,5,2,18.27,18.812,18.541,0.3833,0,,,,,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3c,114.5,114.375,114.625,-33.75,-33.875,-33.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,15,18.6183,18.7368,18.6602,0.0425,15,35.6575,35.719,35.6998,0.0187,"POLYGON ((114.625 -33.625, 114.625 -33.875, 114.375 -33.875, 114.375 -33.625, 114.625 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3b,114.75,114.625,114.875,-33.75,-33.875,-33.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,18,18.0155,18.371,18.1825,0.1152,18,35.7555,35.8138,35.7875,0.0173,"POLYGON ((114.875 -33.625, 114.875 -33.875, 114.625 -33.875, 114.625 -33.625, 114.875 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d3a,114.5,114.375,114.625,-33.5,-33.625,-33.375,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,26,18.7197,18.808,18.7611,0.0274,26,35.5418,35.6908,35.6081,0.0459,"POLYGON ((114.625 -33.375, 114.625 -33.625, 114.375 -33.625, 114.375 -33.375, 114.625 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d39,114.75,114.625,114.875,-33.5,-33.625,-33.375,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,18,18.1025,18.8257,18.4561,0.2663,18,35.7405,35.8123,35.7774,0.0211,"POLYGON ((114.875 -33.375, 114.875 -33.625, 114.625 -33.625, 114.625 -33.375, 114.875 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d38,114.5,114.375,114.625,-33.25,-33.375,-33.125,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,22,18.7073,18.8185,18.7726,0.0329,22,35.385,35.5653,35.4914,0.0503,"POLYGON ((114.625 -33.125, 114.625 -33.375, 114.375 -33.375, 114.375 -33.125, 114.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d37,114.75,114.625,114.875,-33.25,-33.375,-33.125,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,20,18.661,18.8118,18.7295,0.0478,20,35.776,35.8122,35.7877,0.0082,"POLYGON ((114.875 -33.125, 114.875 -33.375, 114.625 -33.375, 114.625 -33.125, 114.875 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d36,114.75,114.625,114.875,-33,-33.125,-32.875,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,64,18.6387,18.961,18.7334,0.0991,64,35.5503,35.799,35.6496,0.0827,"POLYGON ((114.875 -32.875, 114.875 -33.125, 114.625 -33.125, 114.625 -32.875, 114.875 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d35,114.75,114.625,114.875,-32.75,-32.875,-32.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,19,18.6485,19.3178,19.1568,0.2082,19,35.6388,35.703,35.659,0.0172,"POLYGON ((114.875 -32.625, 114.875 -32.875, 114.625 -32.875, 114.625 -32.625, 114.875 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d34,115,114.875,115.125,-32.75,-32.875,-32.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,3,19.312,19.328,19.3227,0.0092,2,35.6357,35.645,35.6403,0.0066,"POLYGON ((115.125 -32.625, 115.125 -32.875, 114.875 -32.875, 114.875 -32.625, 115.125 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d33,115.25,115.125,115.375,-32.75,-32.875,-32.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,2,17.74,18.732,18.236,0.7015,0,,,,,"POLYGON ((115.375 -32.625, 115.375 -32.875, 115.125 -32.875, 115.125 -32.625, 115.375 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d32,115,114.875,115.125,-32.5,-32.625,-32.375,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,14,18.712,19.3565,19.293,0.1712,12,35.64,35.6565,35.6507,0.0049,"POLYGON ((115.125 -32.375, 115.125 -32.625, 114.875 -32.625, 114.875 -32.375, 115.125 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d31,115.25,115.125,115.375,-32.5,-32.625,-32.375,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,1,19.032,19.032,19.032,,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d30,115,114.875,115.125,-32.25,-32.375,-32.125,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,2,19.012,19.625,19.3185,0.4335,0,,,,,"POLYGON ((115.125 -32.125, 115.125 -32.375, 114.875 -32.375, 114.875 -32.125, 115.125 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2f,115.25,115.125,115.375,-32.25,-32.375,-32.125,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,4,19.012,20.012,19.4395,0.4332,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2e,115,114.875,115.125,-32,-32.125,-31.875,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,1,19.851,19.851,19.851,,0,,,,,"POLYGON ((115.125 -31.875, 115.125 -32.125, 114.875 -32.125, 114.875 -31.875, 115.125 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2d,115.25,115.125,115.375,-32,-32.125,-31.875,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,61,17.694,19.4312,18.8431,0.2328,56,35.7105,35.8127,35.7778,0.0279,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2c,115.5,115.375,115.625,-32,-32.125,-31.875,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,49,18.5488,19.574,18.7873,0.1822,46,35.4498,35.7925,35.6782,0.1003,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2b,115.75,115.625,115.875,-32,-32.125,-31.875,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,9,18.7468,18.952,18.8574,0.0698,9,35.4308,35.558,35.509,0.0368,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d2a,115,114.875,115.125,-31.75,-31.875,-31.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,5,19.005,19.3388,19.1796,0.1363,3,35.6133,35.6395,35.6271,0.0131,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d29,115.25,115.125,115.375,-31.75,-31.875,-31.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,64,18.393,19.416,18.8827,0.1276,60,35.625,35.711,35.66,0.0176,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d28,115.5,115.375,115.625,-31.75,-31.875,-31.625,2005-11-15T00:00:00Z,2005-11-01T00:00:00Z,2005-12-01T00:00:00Z,0,-5,5,9,18.315,18.6392,18.4955,0.0985,8,35.651,35.6715,35.6598,0.0078,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d27,115.25,115.125,115.375,-32,-32.125,-31.875,2005-12-15T00:00:00Z,2005-12-01T00:00:00Z,2006-01-01T00:00:00Z,0,-5,5,3,18.8075,18.8738,18.8436,0.0336,3,35.758,35.7653,35.7611,0.0038,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d26,115,114.875,115.125,-31.75,-31.875,-31.625,2005-12-15T00:00:00Z,2005-12-01T00:00:00Z,2006-01-01T00:00:00Z,0,-5,5,3,19.04,19.236,19.1213,0.1022,0,,,,,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d25,115.25,115.125,115.375,-31.75,-31.875,-31.625,2005-12-15T00:00:00Z,2005-12-01T00:00:00Z,2006-01-01T00:00:00Z,0,-5,5,19,18.8848,19.823,19.1874,0.1902,18,35.6777,35.7493,35.7139,0.0222,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d24,115.25,115.125,115.375,-32.5,-32.625,-32.375,2006-03-15T00:00:00Z,2006-03-01T00:00:00Z,2006-04-01T00:00:00Z,0,-5,5,1,23.253,23.253,23.253,,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d23,115,114.875,115.125,-32.25,-32.375,-32.125,2006-03-15T00:00:00Z,2006-03-01T00:00:00Z,2006-04-01T00:00:00Z,0,-5,5,3,22.531,23.55,22.917,0.5526,0,,,,,"POLYGON ((115.125 -32.125, 115.125 -32.375, 114.875 -32.375, 114.875 -32.125, 115.125 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d22,115.25,115.125,115.375,-32.25,-32.375,-32.125,2006-03-15T00:00:00Z,2006-03-01T00:00:00Z,2006-04-01T00:00:00Z,0,-5,5,7,22.38,23.5,22.9871,0.3555,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d21,115.25,115.125,115.375,-32,-32.125,-31.875,2006-03-15T00:00:00Z,2006-03-01T00:00:00Z,2006-04-01T00:00:00Z,0,-5,5,4,22.9,23.572,23.248,0.2975,0,,,,,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d20,115.25,115.125,115.375,-31.75,-31.875,-31.625,2006-03-15T00:00:00Z,2006-03-01T00:00:00Z,2006-04-01T00:00:00Z,0,-5,5,2,21.82,23.36,22.59,1.0889,0,,,,,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1f,114.5,114.375,114.625,-33.75,-33.875,-33.625,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,6,21.4872,21.5687,21.5278,0.033,6,35.6475,35.674,35.6574,0.0094,"POLYGON ((114.625 -33.625, 114.625 -33.875, 114.375 -33.875, 114.375 -33.625, 114.625 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1e,114.5,114.375,114.625,-33.5,-33.625,-33.375,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,3,21.544,21.5607,21.5503,0.009,3,35.6425,35.649,35.646,0.0033,"POLYGON ((114.625 -33.375, 114.625 -33.625, 114.375 -33.625, 114.375 -33.375, 114.625 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1d,114.75,114.625,114.875,-33.5,-33.625,-33.375,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,17,21.4802,21.5463,21.5226,0.019,17,35.6475,35.6772,35.6648,0.0087,"POLYGON ((114.875 -33.375, 114.875 -33.625, 114.625 -33.625, 114.625 -33.375, 114.875 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1c,114.75,114.625,114.875,-33.25,-33.375,-33.125,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,17,21.433,21.5477,21.5029,0.0329,17,35.6535,35.6978,35.6665,0.0111,"POLYGON ((114.875 -33.125, 114.875 -33.375, 114.625 -33.375, 114.625 -33.125, 114.875 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1b,114.75,114.625,114.875,-33,-33.125,-32.875,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,10,21.2815,21.4727,21.3918,0.0565,10,35.689,35.7278,35.7001,0.0142,"POLYGON ((114.875 -32.875, 114.875 -33.125, 114.625 -33.125, 114.625 -32.875, 114.875 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d1a,115,114.875,115.125,-33,-33.125,-32.875,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,9,21.5,21.5427,21.5296,0.016,9,35.68,35.7028,35.6894,0.0058,"POLYGON ((115.125 -32.875, 115.125 -33.125, 114.875 -33.125, 114.875 -32.875, 115.125 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d19,115,114.875,115.125,-32.75,-32.875,-32.625,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,19,21.3575,21.57,21.4875,0.0628,19,35.68,35.74,35.7097,0.0189,"POLYGON ((115.125 -32.625, 115.125 -32.875, 114.875 -32.875, 114.875 -32.625, 115.125 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2d18,115,114.875,115.125,-32.5,-32.625,-32.375,2006-04-15T00:00:00Z,2006-04-01T00:00:00Z,2006-05-01T00:00:00Z,0,-5,5,16,21.429,21.9103,21.7321,0.1836,16,35.6043,35.735,35.6548,0.0449,"POLYGON ((115.125 -32.375, 115.125 -32.625, 114.875 -32.625, 114.875 -32.375, 115.125 -32.375))"
